"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"1430","Jazz","Axian","Sunday Morning","1phm7vWriyvUGp0BqP0riI",55,0.925,0.671,128008,0.235,0.767,"A",0.0639,-10.803,"Minor",0.0806,150.051,"4/4",0.222
"1431","Jazz","Handbook","Sweet Berries","4V4NLXR80N6ePJ6UDxez7s",51,0.0408,0.731,167191,0.252,0.787,"A#",0.103,-7.704,"Minor",0.0442,89.003,"4/4",0.471
"1432","Jazz","Nat King Cole","O Little Town Of Bethlehem","07grjb29wSIEwP4xKtZUjH",36,0.91,0.274,139467,0.164,3.52e-06,"E",0.0961,-15.755,"Minor",0.0301,81.332,"4/4",0.236
"1433","Jazz","Acoustic Alchemy","Angel Of The South","1wGwGQtgv2F47dhgb9ZNel",34,0.165,0.58,400600,0.727,0.875,"E",0.0671,-9.987,"Minor",0.0301,98.326,"4/4",0.599
"1434","Jazz","Duke Ellington","Stevie","6Ylpg33fqhQfJrXLwSxnzh",41,0.708,0.525,262947,0.36,0.000835,"C",0.126,-11.497,"Minor",0.0323,82.691,"4/4",0.502
"1435","Jazz","Mario Biondi","Upside Down (Flor de Lis)","6rkJC0LAtiGi9xow5P6aLi",45,0.863,0.676,237014,0.512,6.06e-06,"E",0.136,-7.369,"Minor",0.0413,130.109,"4/4",0.476
"1436","Jazz","Paul Hardcastle","Return of the Rainman","6Gjo1q15Li4Mo3oegkZew5",29,0.697,0.675,529827,0.385,0.626,"D#",0.366,-15.797,"Minor",0.0303,125.001,"4/4",0.231
"1437","Jazz","Wayne Shorter","Witch Hunt - Remastered 1998 / Rudy Van Gelder Edition","6fw1b1bCVNY5EVurncxIss",37,0.582,0.419,491493,0.688,1.75e-05,"F",0.0284,-7.234,"Minor",0.0405,100.461,"4/4",0.408
"1438","Jazz","Lyre Le Temps","Hold The Night","55KhvVzqoaNEgaRTDmu6Zg",46,0.0259,0.727,260307,0.965,2.29e-06,"B",0.166,-4.186,"Minor",0.0909,130.023,"4/4",0.941
"1439","Jazz","Coleman Hawkins","Greensleeves","4gC95tJcg0TWAz3LJ2dZpN",48,0.96,0.484,194000,0.0474,0.67,"G",0.104,-16.235,"Major",0.0336,69.416,"3/4",0.139
"1440","Jazz","Scott Hamilton","Ain't Nobody's Business","1AIwuvSj3Vz20rssOql5Vj",49,0.863,0.602,288760,0.205,2.36e-05,"F#",0.0929,-12.557,"Major",0.0413,72.197,"3/4",0.218
"1441","Jazz","Norman Brown","Fountains Of Spiritual Water","503hw64loMrUSRDrPH4CHN",29,0.326,0.466,239587,0.612,0.631,"E",0.0793,-10.459,"Minor",0.0389,104.224,"4/4",0.386
"1442","Jazz","Charlie Hunter","Astronaut Love Triangle","1Vw54qiko0JzUxIdlmWTST",31,0.00404,0.522,292600,0.695,0.652,"F#",0.11,-9.057,"Major",0.0277,102.075,"4/4",0.424
"1443","Jazz","Wax Tailor","Once Upon a Past","4CT7T5eTrvsCXMPU3yVt99",37,0.138,0.62,287400,0.655,0.118,"D",0.336,-7.575,"Minor",0.043,81.996,"4/4",0.259
"1444","Jazz","Buddy Rich","Nuttville","6OB0RIqwXwXBFpi3Qn1ndS",45,0.0636,0.434,290147,0.88,0.879,"F",0.0683,-7.292,"Minor",0.0511,141.267,"4/4",0.863
"1445","Jazz","Horace Silver","Lonely Woman - Remastered 1999/Rudy Van Gelder Edition","23VGdNEZzKVCpIazC3ZHK6",36,0.988,0.522,422933,0.14,0.898,"F#",0.126,-15.774,"Major",0.0444,105.36,"4/4",0.131
"1446","Jazz","Bonobo","Stay The Same","6vcd0sKmiioXQKbcZPr7gq",51,0.551,0.589,284800,0.557,0.151,"C#",0.106,-7.493,"Minor",0.0421,99.987,"4/4",0.545
"1447","Jazz","Lin Rountree","Something More","32a6Fsre44icZzu7Nh9go7",26,0.115,0.393,289125,0.663,0.00138,"F",0.238,-7.136,"Major",0.0509,128.501,"5/4",0.12
"1448","Jazz","Paul Desmond","Take Ten","3qtpVUsQzvHdMzrmqkdOzP",46,0.534,0.467,187106,0.184,0.000743,"C",0.188,-15.771,"Major",0.036,74.123,"4/4",0.518
"1449","Jazz","Jessy J","Lovesong","6kRGkRQHf8vWPAJ791dEgq",35,0.797,0.742,316378,0.287,0.622,"G#",0.0988,-10.569,"Major",0.0371,118.947,"4/4",0.23
"1450","Jazz","Paul Hardcastle","Serene","5LCOM2fAijvJIHm0ZtuU7t",31,0.201,0.765,208080,0.536,0.294,"C#",0.263,-11.848,"Minor",0.0705,95.395,"4/4",0.714
"1451","Jazz","A Tribe Called Quest","Solid Wall of Sound","5OzOQRssjhxaBj0xd78Z2w",51,0.311,0.67,223347,0.684,0.000274,"A",0.181,-6.053,"Minor",0.401,146.054,"4/4",0.473
"1452","Jazz","Red Garland","If I Were A Bell","5lGq5kSDArh2UVqXAbHVng",34,0.966,0.624,398720,0.186,0.915,"F",0.0921,-15.675,"Major",0.046,78.682,"4/4",0.43
"1453","Jazz","Kenny G","Bossa Réal","7DJ9IY9ZrLLrbGiKaRrPAK",43,0.4,0.605,456627,0.641,0.754,"C",0.123,-9.724,"Major",0.0311,141.923,"4/4",0.625
"1454","Jazz","Souls Of Mischief","93 'Til Infinity","0PV1TFUMTBrDETzW6KQulB",69,0.125,0.59,286440,0.672,1.04e-06,"C#",0.147,-11.792,"Major",0.412,206.247,"4/4",0.688
"1455","Jazz","The John Scofield Band","Acidhead","7p5xs96azGRf7cULcnNml9",33,0.00497,0.697,393000,0.585,0.665,"G",0.243,-9.786,"Major",0.0444,87.972,"4/4",0.355
"1456","Jazz","Caravan Palace","Je m'amuse","2W3fsBYwPJzHws3LoOgd1H",38,0.0758,0.675,214093,0.851,0.115,"B",0.328,-5.241,"Major",0.0514,89.983,"4/4",0.826
"1457","Jazz","Django Reinhardt","I Saw Stars - Remastered 2002","7bK6vG5VbBtSbr831Fgsi5",33,0.968,0.616,207960,0.352,0.805,"C",0.112,-15.79,"Major",0.0428,131.416,"4/4",0.852
"1458","Jazz","Jon Batiste","Have Yourself A Merry Little Christmas (feat. Danielle Brooks) - Recorded At Spotify Studios NYC","66bAZCmayomM3GGDdhz6ir",38,0.893,0.421,163367,0.254,1.35e-05,"B",0.101,-13.759,"Major",0.0612,143.614,"1/4",0.096
"1459","Jazz","B-Side","Choices","29LWh8mWUhOhz9uCqvHTIn",53,0.729,0.645,120766,0.105,0.788,"E",0.112,-15.959,"Minor",0.0323,80.007,"4/4",0.338
"1460","Jazz","Birocratic","Holy Smokes","3zHxgYggWXO6K64oLpGtBx",33,0.246,0.722,161538,0.821,0.54,"C#",0.0903,-8.367,"Minor",0.0866,103.998,"4/4",0.643
"1461","Jazz","Proleter","Throw It Back (Instrumental)","0455myqKgrIkofngPOUhpK",37,0.109,0.516,181511,0.705,0.546,"C#",0.104,-4.358,"Minor",0.0966,171.68,"4/4",0.87
"1462","Jazz","Marion Meadows","Whisper","2OUG0fHdEmUHCfC2bTOhB7",45,0.805,0.653,256295,0.685,0.258,"C",0.327,-7.344,"Minor",0.0286,90.978,"4/4",0.378
"1463","Jazz","Four Tet","She Just Likes to Fight","4TUg8KwfQoxv9wZN47yexC",47,0.788,0.732,281304,0.504,0.828,"D",0.0996,-11.647,"Major",0.0302,118.111,"4/4",0.701
"1464","Jazz","Lyre Le Temps","Sad Swing","2mWEjaU8ovJjLkNNhyZwOC",44,0.00302,0.646,191519,0.658,5.72e-06,"F#",0.32,-6.648,"Minor",0.0478,100.025,"4/4",0.622
"1465","Jazz","Diana Krall","Let's Face The Music And Dance","0h3dxP1Akmx0CKzoJTHbBa",46,0.761,0.547,318187,0.251,0.0947,"F",0.0808,-16.78,"Minor",0.0306,129.921,"4/4",0.536
"1466","Jazz","Elan Trotman's Tropicality","Lil' too Late","2MzX6L4aa5YenFesxJDeMA",36,0.111,0.745,387500,0.661,0.482,"A#",0.336,-5.412,"Minor",0.0458,94.085,"4/4",0.31
"1467","Jazz","Boogie Belgique","Go Slow","3kv7PV1orFf05UkzYMB5og",40,0.0042,0.623,236176,0.781,0.808,"A#",0.192,-8.9,"Major",0.0415,120.023,"4/4",0.682
"1468","Jazz","George Benson","Love X Love","6cW2CrBS5KrItS4Ri8RKEW",1,0.155,0.798,286960,0.534,0.0013,"C#",0.113,-12.718,"Major",0.0394,114.75,"4/4",0.848
"1469","Jazz","Stereo MC's","Connected","71YR4tmVuNimv51JcWEkcI",39,0.0519,0.659,313000,0.818,0.000972,"C#",0.107,-10.699,"Minor",0.0364,100.678,"4/4",0.704
"1470","Jazz","Brian Culbertson","So Good","5zglwhf5iTwN9H9FLqtqOP",34,0.541,0.759,252720,0.635,0.953,"C#",0.0952,-9.952,"Major",0.0275,110.99,"4/4",0.862
"1471","Jazz","Spyro Gyra","Cafe Amore","0vlmIj02uS5Bmpyb7huOkB",36,0.0497,0.697,302333,0.696,0.32,"A",0.0473,-9.448,"Major",0.0325,103.14,"4/4",0.867
"1472","Jazz","Nelson Rangell","City Lights","5IF5a6vTXD0Ca1F0EnVJup",41,0.231,0.721,333880,0.618,0.311,"G",0.327,-8.987,"Minor",0.0288,97.969,"4/4",0.551
"1473","Jazz","John Coltrane Quartet","Woody'n You","33sodwpM87TIQRZ8oyg6zN",32,0.913,0.558,428358,0.371,0.0147,"F",0.921,-15.594,"Minor",0.063,132.916,"4/4",0.823
"1474","Jazz","Peter White","Caravan of Dreams","6Uob2aJYqcqPv5Z2BigRg6",43,0.297,0.622,360160,0.618,0.895,"B",0.152,-10.213,"Minor",0.0315,94.999,"4/4",0.847
"1475","Jazz","Kelsea Ballerini","First Time","3uiB5hMSHEqZVI0xcAg5tW",44,0.59,0.539,240707,0.686,0,"D#",0.278,-5.709,"Major",0.056,147.85,"4/4",0.438
"1476","Jazz","Minimatic","Joe's Break","2peYxS4wKuwbOxcw8frdHb",37,0.132,0.761,248000,0.733,0.314,"C",0.0879,-7.881,"Major",0.0953,115.065,"4/4",0.815
"1477","Jazz","Frank Zappa","Montana","4dr49yNcSnkVXTlgXhpd13",42,0.0701,0.469,398360,0.561,0.000553,"E",0.177,-11.251,"Major",0.159,171.775,"4/4",0.78
"1478","Jazz","Moose Dawa","Nomatter","0IPZAHa5GKt5dmgP91fHZ1",52,0.0566,0.788,189678,0.409,0.257,"B",0.116,-9.666,"Minor",0.149,92.89,"4/4",0.281
"1479","Jazz","The Rippingtons","Silver Arrows (feat. Russ Freeman)","0sH76pgk2lcJ8r9c4x7Buq",35,0.141,0.757,182858,0.669,0.914,"C",0.0965,-9.121,"Minor",0.0473,109.987,"4/4",0.905
"1480","Jazz","Karmawin","Let It Grow","42shB0A54WhX6Ri5403nmS",39,0.106,0.793,229293,0.619,0.902,"G",0.0928,-8.484,"Minor",0.0956,94.964,"4/4",0.595
"1481","Jazz","Thievery Corporation","Letter to the Editor (feat. Racquel Jones) - Thievery Remix","49l7OEN008TCTdS0OnSyjE",40,0.144,0.841,209747,0.898,4.74e-05,"E",0.122,-6.408,"Minor",0.135,92.97,"4/4",0.552
"1482","Jazz","Medeski, Martin & Wood","Uninvisible","5Ee0wVyPuys66jaDo09eHY",41,0.319,0.516,217867,0.6,0.829,"A#",0.365,-10.766,"Minor",0.0513,97.906,"4/4",0.787
"1483","Jazz","Ivory Joe Hunter","Since I Met You Baby","6M8T6sKR02fUJPgWHxXuGS",34,0.808,0.539,170293,0.276,4.1e-06,"D#",0.127,-12.152,"Major",0.0249,72.062,"4/4",0.671
"1484","Jazz","Kenny G","One More Time","3jWIQKsrPtAxQEWJ0V89xR",43,0.107,0.549,241067,0.501,0,"C",0.0794,-6.059,"Major",0.0232,96.907,"4/4",0.302
"1485","Jazz","Buena Vista Social Club","¿Y Tú Qué Has Hecho?","3taEjCIke1nQg63Q4j2atK",49,0.84,0.549,193922,0.265,0.0143,"D#",0.129,-17.726,"Major",0.0395,145.014,"4/4",0.847
"1486","Jazz","João Gilberto","Estate","55mCj2LMr3csP88djkFpPN",41,0.878,0.276,391240,0.256,0.173,"B",0.236,-17.216,"Minor",0.0341,110.061,"4/4",0.0902
"1487","Jazz","Albert Ayler","Ghosts","4IfjnNG3AA8ZIlYBSWiHyt",38,0.354,0.341,169173,0.708,0.749,"A#",0.355,-10.464,"Major",0.101,86.64,"4/4",0.736
"1488","Jazz","Pat Martino","Sunny","6xHcMss02s14r2EdXLEqhk",35,0.842,0.406,628187,0.507,0.906,"D",0.7,-14.446,"Minor",0.0293,131.3,"4/4",0.853
"1489","Jazz","Zoot Sims","Low Life","1SLEJdHo84mfGoMQXT5PVt",45,0.859,0.534,380067,0.193,0.387,"F",0.128,-16.618,"Major",0.0371,106.056,"4/4",0.266
"1490","Jazz","Emma-Jean Thackray","Rain Dance","1DO5D08jJuxrWCjQXMekef",41,0.297,0.652,41667,0.355,0.879,"C",0.0889,-16.321,"Major",0.0719,97.916,"4/4",0.124
"1491","Jazz","Tony Bennett","I Can't Give You Anything But Love","6rPeI30oZ1yoATa1cDmEFS",48,0.563,0.505,193307,0.522,0.000168,"D",0.311,-7.207,"Major",0.0455,126.356,"4/4",0.546
"1492","Jazz","Gramatik","War Of The Currents","6VMOumSkSr8XbhK6ffCsfB",38,0.0937,0.674,227225,0.947,0.000412,"F#",0.0998,-3.42,"Major",0.0993,150.034,"4/4",0.704
"1493","Jazz","Jerry Vale","Tango Della Gelosia (Jealous Of You)","4VZSJDt18ZYWb2JlDlVYpp",34,0.759,0.273,187400,0.313,0,"G",0.309,-12.47,"Major",0.0315,110.31,"4/4",0.297
"1494","Jazz","Jean Carn","Don't Let It Go to Your Head","4nRiCBgh4dvI1fqv3f7rpw",36,0.461,0.675,291333,0.447,0.000126,"E",0.142,-10.281,"Major",0.0472,106.164,"4/4",0.685
"1495","Jazz","People Under The Stairs","Encore","6YuuwHxSr1Ow0W02WTEZhq",36,0.331,0.555,124210,0.779,0,"C#",0.782,-6.7,"Major",0.226,82.157,"4/4",0.537
"1496","Jazz","Rosemary Clooney","It's Bad for Me","2s1PZfqMkyQjZ4yFXPShji",37,0.851,0.63,175107,0.362,3.57e-06,"F",0.0885,-12.562,"Major",0.12,145.441,"4/4",0.725
"1497","Jazz","Nai Palm","Homebody","2vmGgEn95r2rNAzN5v3h4X",49,0.965,0.42,236280,0.0736,0.00117,"C#",0.108,-16.387,"Minor",0.0317,100.432,"4/4",0.0977
"1498","Jazz","Anita Baker","Will You Be Mine","22rRk5IyBlqm3IbCGBOYqv",36,0.438,0.717,329067,0.399,0.000554,"A",0.0322,-13.877,"Minor",0.0317,88.816,"4/4",0.753
"1499","Jazz","João Gilberto","Wave","3JbZ8W2aFTIEP6EidBlN38",41,0.155,0.427,271547,0.434,1.28e-05,"F",0.117,-14.545,"Major",0.0324,140.795,"4/4",0.399
"1500","Jazz","RJD2","1976","09aNhXGvfo8wAhUxcsDFlZ",49,0.101,0.745,147280,0.808,0.526,"A",0.118,-6.055,"Major",0.0442,103.011,"4/4",0.935
"1501","Movie","Chorus","Thandav","5WeeX4RZCMvPLJdJvsJxNr",0,0.0148,0.52,242750,0.657,0.00862,"G",0.0671,-10.226,"Major",0.0457,123.051,"1/4",0.255
"1502","Movie","Disney Studio Chorus","Main Show: Great Moments with Mr. Lincoln","2P22urNR72NXXZl3SNg0h7",24,0.962,0.392,550960,0.324,0,"F",0.275,-13.871,"Major",0.282,88.669,"4/4",0.396
"1503","Movie","Randy Newman","Dr. Sid","0H4zGUeTWoY9PgWzTvv85L",10,0.571,0.348,69506,0.137,0.843,"B",0.213,-17.23,"Major",0.0379,124.143,"4/4",0.0947
"1504","Movie","Randy Newman","Return To Colony - Score","0caajoOsHzQOZtIXitnRUN",14,0.621,0.283,93147,0.126,0.962,"G",0.337,-16.202,"Major",0.0339,59.23,"4/4",0.158
"1505","Movie","Dick Van Dyke","Pavement Artist - From ""Mary Poppins""/Soundtrack Version","6osFf87BM0y0AFd5nSRjzr",44,0.879,0.299,120493,0.0585,0,"A#",0.0556,-21.751,"Major",0.0452,184.764,"3/4",0.251
"1506","Movie","Daniel Levi","Todo De Ti","4BpKWt9aKLIjiTomglnumI",13,0.652,0.532,312200,0.639,0,"D#",0.121,-8.32,"Major",0.0618,93.807,"4/4",0.58
"1507","Movie","Randy Newman","Back On My Feet Again - Remastered","569dvIIgoXk5Q4jwONOzfm",22,0.633,0.74,201600,0.568,8.04e-05,"D",0.0745,-10.676,"Major",0.0286,111.72,"4/4",0.855
"1508","Movie","Terry Gilkyson","The Song Of The Seeonee - Demo","2GOMcHI3LCHvvBjljA3y58",10,0.979,0.555,147520,0.0768,0.00155,"E",0.224,-17.206,"Major",0.045,102.308,"4/4",0.354
"1509","Movie","Henri Salvador","J’aurais Aimé","1gxhiWaOqEFZjlQJaDdfe7",3,0.773,0.392,157160,0.396,1.79e-05,"F",0.289,-10.158,"Minor",0.0284,134.542,"4/4",0.295
"1510","Movie","Bernard Minet","Wingman","1qMsBOpcFgwRPy8NcK4hMK",3,0.351,0.654,196827,0.949,0,"C",0.448,-5.362,"Major",0.0546,139.784,"4/4",0.579
"1511","Movie","Cliff Edwards","A Love Like Ours","4J0EDTXBFMFs7t5WYzmgja",1,0.991,0.687,162773,0.271,0.00477,"C",0.119,-11.736,"Major",0.0628,115.222,"4/4",0.519
"1512","Movie","Julie Andrews","I Feel Pretty","624kbgiB2wosFUF6dKT7Zn",39,0.819,0.563,115733,0.328,0,"F",0.12,-13.852,"Major",0.0382,103.28,"4/4",0.599
"1513","Movie","Audra McDonald","Finale Ultimo: Climb Ev'ry Mountain","6VnW6GXzi7RJgcnou9oIzd",12,0.882,0.163,97907,0.561,0.00215,"C",0.088,-7.373,"Major",0.0343,81.918,"4/4",0.323
"1514","Movie","Randy Newman","The Cleaner - From Toy Story Midway Mania!","2iFF51KTphsLNk3M5ERPYC",28,0.649,0.569,130347,0.481,0.725,"C",0.582,-9.804,"Minor",0.0349,91.305,"4/4",0.939
"1515","Movie","Ilene Woods","Reception At The Palace / So This Is Love - From ""Cinderella"" / Soundtrack Version","5KYtA5eSv5SDWTW6bXdHV9",26,0.909,0.282,344973,0.172,0.00466,"G",0.122,-14.195,"Major",0.0332,89.407,"4/4",0.258
"1516","Movie","Henri Salvador","Tant de temps","6calVE98d1C7HxMyxhL0LZ",4,0.513,0.78,235400,0.438,0.0615,"E",0.0904,-12.406,"Minor",0.0309,126.04,"4/4",0.648
"1517","Movie","Jodi Benson","Part Of Your World (Reprise) (from ""The Little Mermaid"") - From ""The Little Mermaid"" / Soundtrack Version","0qXuvtCxTSFp2ump7VlimY",30,0.939,0.145,136267,0.318,0.101,"F",0.101,-8.632,"Major",0.0395,78.15,"1/4",0.133
"1518","Movie","Riders In The Sky","Harmony Ranch","2j0Xr8IA9i9ObU4YmoPAcs",3,0.491,0.588,145627,0.461,0,"C",0.0653,-11.5,"Major",0.111,172.751,"4/4",0.849
"1519","Movie","Dorothée","Le vieux Mac Donald","3E7FhxPuz61HYYqlL86FPn",3,0.365,0.663,108907,0.638,0,"C",0.234,-10.494,"Major",0.0501,124.798,"4/4",0.972
"1520","Movie","Marie-Thérèse Orain","Va lui dire à la p'tite","5HmNyZ6CHLvb6QNnQQXeit",0,0.869,0.542,316963,0.412,0,"F#",0.935,-15.088,"Minor",0.933,146.671,"3/4",0.757
"1521","Movie","Chorus","Surjer Aknam Bibekananda","1g4C4ugGfTc0wkkoej7U76",0,0.675,0.424,326263,0.355,0,"F",0.216,-8.286,"Minor",0.0387,159.9,"1/4",0.517
"1522","Movie","The Jud Conlon Chorus","A Pirate's Life","2aa5M9Ntuy2sjlxqi259Lk",5,0.992,0.723,29973,0.524,0,"G",0.213,-13.163,"Major",0.515,116.806,"3/4",0.966
"1523","Movie","Riders In The Sky","Way Out There","37vUoqRhFCPmZnL88qp9s8",0,0.783,0.513,142267,0.43,6.43e-05,"C",0.342,-10.533,"Major",0.0295,148.319,"4/4",0.76
"1524","Movie","Kristin Chenoweth","Sleigh Ride/Marshmallow World (with John Pizzarelli)","2JuWEcRAVurR3ySo62OEfN",12,0.568,0.689,218867,0.445,0,"A#",0.052,-9.819,"Minor",0.0502,132.024,"4/4",0.583
"1525","Movie","Chantal Goya","Ballade pour Cosette","0pFnQqO2upyn5rLxlCNJup",2,0.641,0.503,149147,0.558,0,"D",0.129,-7.305,"Major",0.0324,115.065,"4/4",0.606
"1526","Movie","Bill Shirley","Tiny Room","16lbLCIc9iioxtLBOy2cw7",24,0.992,0.218,197987,0.314,0.234,"D",0.223,-11.204,"Major",0.0363,84.574,"3/4",0.0753
"1527","Movie","Randy Newman","Fight (Maverick - Original Motion Picture Score) - Remastered","4nKhy0JQtpxl6MmvC2uAHz",3,0.399,0.375,126000,0.125,0.712,"A#",0.135,-15.202,"Major",0.0339,105.236,"4/4",0.0384
"1528","Movie","Alan Menken","Hercules' Villa","2wgN768zXA8tV5JXelK4Uj",26,0.983,0.52,37200,0.112,0.718,"B",0.351,-20.463,"Major",0.0624,151.327,"5/4",0.558
"1529","Movie","Lucie Dolene","Et bailler et dormir","3JEcBua5w6ShMyQMx4wzvt",0,0.936,0.628,168747,0.294,0,"C#",0.324,-10.458,"Major",0.0693,77.521,"4/4",0.716
"1530","Movie","Chorus","Mahalakshmi Mahamantra","3YxhllX9HCPT7QM8lsdrFY",10,0.983,0.301,149547,0.211,3.28e-05,"F#",0.127,-13.682,"Major",0.0388,109.282,"5/4",0.166
"1531","Movie","Liz Callaway","What a Mother Does","0HRxN5aidzuCCFLu7jAXnk",10,0.86,0.563,171120,0.284,0,"C",0.123,-10.265,"Major",0.0427,105.975,"4/4",0.43
"1532","Movie","Mandy Moore","All Good Things","07BlqtMpA5FLvfUepzt2o4",33,0.351,0.457,172387,0.69,3.99e-05,"A#",0.127,-4.196,"Major",0.0346,167.904,"4/4",0.423
"1533","Movie","Dominique Tirmont","À la claire fontaine","6Dyuav0f6vLxgWPplBvtea",0,0.946,0.256,125907,0.373,0,"G",0.134,-7.611,"Minor",0.0401,180.233,"5/4",0.155
"1534","Movie","Joseph Williams","Peaceful Easy Feeling","6D95zlRLDGTSAppKcHnvkK",4,0.886,0.577,212053,0.295,0,"G",0.134,-10.748,"Major",0.0265,141.889,"4/4",0.45
"1535","Movie","Henri Salvador","Je me souviens de vous","4pEb8GQdQNOCXI2236le0y",0,0.835,0.445,148680,0.332,0.00358,"G#",0.632,-11.334,"Minor",0.0295,93.268,"4/4",0.4
"1536","Movie","Henri Salvador","Avec Un Tout Petit Rien","0WQyAHeUGbk114JCNcdSuB",0,0.927,0.686,153293,0.197,0,"A#",0.114,-14.192,"Major",0.171,76.827,"4/4",0.6
"1537","Movie","Bernard Minet","Petit tambour","18FwH5bynOdNXijIZd9oh3",0,0.726,0.721,225160,0.711,0.000127,"A",0.322,-7.243,"Major",0.0311,95.064,"4/4",0.935
"1538","Movie","Chorus","Emvatirio Ton Esatzidon","71kpSxpXEYSpBYrIt80Upf",0,0.391,0.626,171480,0.638,2.5e-05,"E",0.364,-7.178,"Major",0.0309,130.438,"4/4",0.769
"1539","Movie","Lea Salonga","Brian's Song","1yMY5etAJ3PMh6Q48GQvwP",13,0.297,0.276,245493,0.429,0.0421,"D",0.136,-9.234,"Major",0.0364,80.875,"4/4",0.0395
"1540","Movie","Alan Menken","A White Rose","6kNGEiul9s1PAIrFUwb2ON",38,0.486,0.0665,237667,0.206,0.683,"E",0.33,-16.413,"Minor",0.0368,53.48,"3/4",0.04
"1541","Movie","Anika Noni Rose","Almost There - From ""The Princess and the Frog"" / Soundtrack Version","2dlxN435ZY9ruxGYND2Hq0",64,0.809,0.512,144427,0.499,2.22e-05,"C",0.284,-6.485,"Major",0.0519,78.907,"4/4",0.51
"1542","Movie","Cliff Edwards","Crazy People","241DwCP5yvzMtyWSaLm0jE",2,0.872,0.756,163464,0.389,0,"A#",0.124,-7.029,"Major",0.135,91.448,"4/4",0.685
"1543","Movie","Kristin Chenoweth","Prayer Of St. Francis - Bonus Track","0SQiFBV3ghFo2iFyfWLO65",4,0.884,0.501,129200,0.103,7.11e-06,"G",0.127,-11.204,"Major",0.0305,90.844,"4/4",0.427
"1544","Movie","Henri Salvador","Le Marchand De Sable","352xZ9kDC0exwt8N2g1RfC",0,0.994,0.437,176936,0.11,0.000553,"D",0.141,-15.037,"Minor",0.0385,80.052,"3/4",0.346
"1545","Movie","Idina Menzel","The Moment Explodes","6YcX9453cDG7DvE1s3Z2Md",23,0.897,0.442,140667,0.4,2.8e-05,"C#",0.103,-8.294,"Minor",0.0374,143.544,"4/4",0.208
"1546","Movie","Chorus","Aapan Khoriya Bahaar Pha","334xEybuC25WjWcf93dzPH",0,0.428,0.571,26028,0.451,0,"E",0.616,-5.294,"Major",0.0386,134.723,"1/4",0.966
"1547","Movie","Alan Menken","Finale (Don't Feed The Plants) - 1982 Original Cast","0n1S1wEane3jWXg1A76MW4",20,0.369,0.443,179640,0.596,0,"C#",0.279,-11.431,"Major",0.148,151.359,"4/4",0.54
"1548","Movie","Alan Menken","Oh Mighty Zeus","59F43S4fSrHLFd23HKZbfx",36,0.923,0.154,45973,0.165,0.938,"C",0.279,-20.323,"Major",0.0401,168.641,"4/4",0.107
"1549","Movie","Alan Menken","Entering the Castle","7hztfalP9jhpA9cvAnDdbI",38,0.64,0.151,78133,0.00863,0.099,"C",0.0708,-32.194,"Major",0.0344,68.859,"3/4",0.0633
"1550","Movie","Cliff Edwards","A Pretty Girl Is Like a Melody","3VgEXDiAQDrC6sxJcN8plA",8,0.993,0.541,145773,0.0828,1.56e-05,"D#",0.12,-18.135,"Major",0.134,93.317,"1/4",0.244
"1551","Movie","Les Hérissons","Le fiacre","4cAs1JSCFg3iXqVsXpunDu",0,0.0103,0.651,128240,0.484,0.00022,"C",0.337,-6.512,"Major",0.0676,172.735,"4/4",0.892
"1552","Movie","Angela Lansbury","A Parade In Town - Live","72ccFLXTFljknzdMMZc89M",1,0.808,0.547,188133,0.314,0,"A#",0.425,-14.45,"Major",0.147,129.897,"4/4",0.595
"1553","Movie","Judy Kuhn","Welcome to Our House on Maple Avenue","1wbNDb6q8IuUMtevVCamO3",34,0.757,0.634,270813,0.338,0,"G",0.0749,-11.457,"Major",0.0554,112.067,"4/4",0.49
"1554","Movie","LaChanze","Last Dance","3iVurkxcR2Dver8svVUpTk",25,0.177,0.435,183107,0.801,0,"D#",0.18,-5.991,"Major",0.0655,126.065,"4/4",0.0399
"1555","Movie","Chorus","Bharatbasike Nabin Mantra","7zMLJS87xT8Rk99bYwZMIT",0,0.451,0.483,232249,0.58,0,"E",0.677,-8.582,"Major",0.0601,173.57,"3/4",0.76
"1556","Movie","Bruce Broughton","Concert Piece for Eight Trumpets","1pfhb77ITMTA9PhSTTziM6",15,0.976,0.37,105067,0.295,0.948,"F",0.146,-16.651,"Major",0.0441,133.765,"4/4",0.107
"1557","Movie","Dorothée","Monsieur le directeur","0lWdL8DXqpzCxrKjWudavZ",0,0.414,0.562,193867,0.671,0.000379,"A",0.273,-13.604,"Major",0.0303,89.96,"4/4",0.774
"1558","Movie","Richard M. Sherman","Chitty Chitty Bang Bang: Truly Scrumptious","3WoKv1lpJjycdFe4vSTAWa",32,0.852,0.449,188413,0.0808,6.68e-06,"A",0.0778,-18.32,"Minor",0.0408,132.95,"4/4",0.469
"1559","Movie","Cliff Edwards","I'm A Hard To Get Papa Looking For A Hard To Get Girl","6Kte52n58jNvDOrHZE8eO4",0,0.988,0.667,166773,0.254,0,"G#",0.229,-11.023,"Major",0.132,153.708,"3/4",0.601
"1560","Movie","Alan Menken","Seize the Day (From ""Newsies"")","2hkf1cnEHcVXvwwdgnZ6h9",10,0.784,0.591,122773,0.255,0,"C",0.196,-12.037,"Major",0.032,124.778,"4/4",0.346
